activation_policy_installed,batch_size,case,cce_installed,chips,dataset_mode,default_ce,failure_type,final_loss,first_step_time_sec,lora_rank,loss_tokens_per_sec_excl_first,max_length,max_steps,mean_loss,mean_step_time_sec_excl_first,mesh_fsdp,mesh_tp,model,model_id,oom_exceeded_gib,oom_limit_gib,oom_used_gib,run_dir,runtime_hbm_headroom_gb,runtime_hbm_limit_gb,runtime_peak_hbm_gb,second_step_time_sec,splash_attention_installed,status,steps_recorded,suite,tiled_mlp_installed,token_chunk,tpu,valid_tokens_per_sec_excl_first,variant,vocab_chunk,wall_time_sec,xla_report,xla_train_step_gib_per_chip,source_csv,bleu,chrf,eval_batches,eval_loss,ok,mesh,variant_label,model_order
,64,fourchip_frontier_fsdp2_tp2_cce_r16_b64_l4096_tc128_vc8192,,4,synthetic,,compile_oom,,,16,,4096,2,,,2,2,Gemma3 1B,google/gemma-3-1b-it,141.22,15.75,156.97,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b64_l4096_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp2_tp2,,128,v5litepod-4,,cce,8192,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b64_l4096_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,157.97,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,False,fsdp2/tp2,CCE,1
,64,fourchip_frontier_fsdp2_tp2_default_r16_b64_l4096_tc128_vc8192,,4,synthetic,,resource_exhausted,,,16,,4096,2,,,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b64_l4096_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp2_tp2,,128,v5litepod-4,,default,8192,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b64_l4096_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,279.13,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,False,fsdp2/tp2,Default CE,1
,128,fourchip_frontier_fsdp2_tp2_cce_r16_b128_l256_tc128_vc8192,,4,synthetic,,compile_oom,,,16,,256,2,,,2,2,Gemma3 1B,google/gemma-3-1b-it,2.92,15.75,18.66,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b128_l256_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp2_tp2,,128,v5litepod-4,,cce,8192,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b128_l256_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,19.66,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,False,fsdp2/tp2,CCE,1
,128,fourchip_frontier_fsdp2_tp2_default_r16_b128_l256_tc128_vc8192,,4,synthetic,,compile_oom,,,16,,256,2,,,2,2,Gemma3 1B,google/gemma-3-1b-it,18.59,15.75,34.33,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b128_l256_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp2_tp2,,128,v5litepod-4,,default,8192,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b128_l256_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,35.33,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,False,fsdp2/tp2,Default CE,1
,128,fourchip_frontier_fsdp2_tp2_cce_r16_b128_l512_tc128_vc8192,,4,synthetic,,compile_oom,,,16,,512,2,,,2,2,Gemma3 1B,google/gemma-3-1b-it,21.24,15.75,36.98,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b128_l512_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp2_tp2,,128,v5litepod-4,,cce,8192,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b128_l512_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,37.98,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,False,fsdp2/tp2,CCE,1
,128,fourchip_frontier_fsdp2_tp2_default_r16_b128_l512_tc128_vc8192,,4,synthetic,,compile_oom,,,16,,512,2,,,2,2,Gemma3 1B,google/gemma-3-1b-it,52.57,15.75,68.31,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b128_l512_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp2_tp2,,128,v5litepod-4,,default,8192,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b128_l512_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,69.31,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,False,fsdp2/tp2,Default CE,1
,128,fourchip_frontier_fsdp2_tp2_cce_r16_b128_l1024_tc128_vc8192,,4,synthetic,,compile_oom,,,16,,1024,2,,,2,2,Gemma3 1B,google/gemma-3-1b-it,57.93,15.75,73.68,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b128_l1024_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp2_tp2,,128,v5litepod-4,,cce,8192,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b128_l1024_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,74.67,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,False,fsdp2/tp2,CCE,1
,128,fourchip_frontier_fsdp2_tp2_default_r16_b128_l1024_tc128_vc8192,,4,synthetic,,resource_exhausted,,,16,,1024,2,,,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b128_l1024_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp2_tp2,,128,v5litepod-4,,default,8192,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b128_l1024_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,137.53,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,False,fsdp2/tp2,Default CE,1
,128,fourchip_frontier_fsdp2_tp2_cce_r16_b128_l2048_tc128_vc8192,,4,synthetic,,compile_oom,,,16,,2048,2,,,2,2,Gemma3 1B,google/gemma-3-1b-it,132.08,15.75,147.83,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b128_l2048_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp2_tp2,,128,v5litepod-4,,cce,8192,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b128_l2048_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,148.83,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,False,fsdp2/tp2,CCE,1
,128,fourchip_frontier_fsdp2_tp2_default_r16_b128_l2048_tc128_vc8192,,4,synthetic,,resource_exhausted,,,16,,2048,2,,,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b128_l2048_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp2_tp2,,128,v5litepod-4,,default,8192,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b128_l2048_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,274.11,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,False,fsdp2/tp2,Default CE,1
,128,fourchip_frontier_fsdp2_tp2_cce_r16_b128_l4096_tc128_vc8192,,4,synthetic,,compile_oom,,,16,,4096,2,,,2,2,Gemma3 1B,google/gemma-3-1b-it,466.66,15.75,482.41,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b128_l4096_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp2_tp2,,128,v5litepod-4,,cce,8192,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b128_l4096_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,483.4,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,False,fsdp2/tp2,CCE,1
,128,fourchip_frontier_fsdp2_tp2_default_r16_b128_l4096_tc128_vc8192,,4,synthetic,,resource_exhausted,,,16,,4096,2,,,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b128_l4096_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp2_tp2,,128,v5litepod-4,,default,8192,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b128_l4096_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,734.33,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,False,fsdp2/tp2,Default CE,1
False,1,fourchip_frontier_fsdp4_tp1_cce_r16_b1_l256_tc128_vc8192,True,4,synthetic,False,,1.7258341312408447,38.190884966999874,16,377.6173519412214,256,2,2.354409694671631,0.1350573529998655,4,1,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_cce_r16_b1_l256_tc128_vc8192,62.615738368,67.637338112,5.021599744,0.1350573529998655,False,ok,2.0,fourchip_frontier_fsdp4_tp1,False,128,v5litepod-4,807.0645365018261,cce,8192,54.63701083500018,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_cce_r16_b1_l256_tc128_vc8192/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,1.32,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_results.csv,,,,,True,fsdp4/tp1,CCE,1
False,1,fourchip_frontier_fsdp4_tp1_default_r16_b1_l256_tc128_vc8192,False,4,synthetic,True,,1.7472002506256104,43.71894661700003,16,384.98304342221576,256,2,2.362688899040222,0.132473366999875,4,1,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_default_r16_b1_l256_tc128_vc8192,62.616061952,67.637338112,5.02127616,0.132473366999875,False,ok,2.0,fourchip_frontier_fsdp4_tp1,False,128,v5litepod-4,822.8068967259121,default,8192,59.70413635,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_default_r16_b1_l256_tc128_vc8192/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,1.33,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_results.csv,,,,,True,fsdp4/tp1,Default CE,1
False,1,fourchip_frontier_fsdp4_tp1_cce_r16_b1_l512_tc128_vc8192,True,4,synthetic,False,,1.7600864171981812,40.752529873000185,16,339.85331251267036,512,2,2.3771565556526184,0.1500647430002573,4,1,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_cce_r16_b1_l512_tc128_vc8192,62.301290496,67.637338112,5.336047616,0.1500647430002573,False,ok,2.0,fourchip_frontier_fsdp4_tp1,False,128,v5litepod-4,726.3531581153151,cce,8192,59.25724429799993,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_cce_r16_b1_l512_tc128_vc8192/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,1.81,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_results.csv,,,,,True,fsdp4/tp1,CCE,1
False,1,fourchip_frontier_fsdp4_tp1_default_r16_b1_l512_tc128_vc8192,False,4,synthetic,True,,1.7678277492523191,48.733256542999925,16,369.45335869376873,512,2,2.382187008857727,0.138041782000073,4,1,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_default_r16_b1_l512_tc128_vc8192,62.300473344,67.637338112,5.336864768,0.138041782000073,False,ok,2.0,fourchip_frontier_fsdp4_tp1,False,128,v5litepod-4,789.6160019141332,default,8192,65.23503003299993,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_default_r16_b1_l512_tc128_vc8192/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,2.06,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_results.csv,,,,,True,fsdp4/tp1,Default CE,1
False,1,fourchip_frontier_fsdp4_tp1_cce_r16_b1_l1024_tc128_vc8192,True,4,synthetic,False,,1.7370100021362305,43.50134081800024,16,270.30293438121237,1024,2,2.3768094778060913,0.1886771970002883,4,1,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_cce_r16_b1_l1024_tc128_vc8192,62.027382784,67.637338112,5.609955328,0.1886771970002883,False,ok,2.0,fourchip_frontier_fsdp4_tp1,False,128,v5litepod-4,577.7062715206303,cce,8192,59.837086808000095,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_cce_r16_b1_l1024_tc128_vc8192/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,2.78,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_results.csv,,,,,True,fsdp4/tp1,CCE,1
False,1,fourchip_frontier_fsdp4_tp1_default_r16_b1_l1024_tc128_vc8192,False,4,synthetic,True,,1.7508814334869385,54.33073344200011,16,312.31553672217495,1024,2,2.3813860416412354,0.1632963910001308,4,1,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_default_r16_b1_l1024_tc128_vc8192,62.026969088,67.637338112,5.610369024,0.1632963910001308,False,ok,2.0,fourchip_frontier_fsdp4_tp1,False,128,v5litepod-4,667.4979118179817,default,8192,70.61463889699985,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_default_r16_b1_l1024_tc128_vc8192/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,3.26,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_results.csv,,,,,True,fsdp4/tp1,Default CE,1
False,1,fourchip_frontier_fsdp4_tp1_cce_r16_b1_l2048_tc128_vc8192,True,4,synthetic,False,,1.7693467140197754,44.938484246999906,16,187.57273132639224,2048,2,2.390007257461548,0.2718945320002603,4,1,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_cce_r16_b1_l2048_tc128_vc8192,61.7281536,67.637338112,5.909184512,0.2718945320002603,False,ok,2.0,fourchip_frontier_fsdp4_tp1,False,128,v5litepod-4,400.89073950150504,cce,8192,61.59822089399995,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_cce_r16_b1_l2048_tc128_vc8192/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,4.37,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_results.csv,,,,,True,fsdp4/tp1,CCE,1
False,1,fourchip_frontier_fsdp4_tp1_default_r16_b1_l2048_tc128_vc8192,False,4,synthetic,True,,1.76485013961792,59.84603630499987,16,229.3947936978436,2048,2,2.3847382068634033,0.2223241390001931,4,1,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_default_r16_b1_l2048_tc128_vc8192,61.732083712,67.637338112,5.9052544,0.2223241390001931,False,ok,2.0,fourchip_frontier_fsdp4_tp1,False,128,v5litepod-4,490.27514731499906,default,8192,77.3284526399998,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_default_r16_b1_l2048_tc128_vc8192/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,5.66,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_results.csv,,,,,True,fsdp4/tp1,Default CE,1
False,1,fourchip_frontier_fsdp4_tp1_cce_r16_b1_l4096_tc128_vc8192,True,4,synthetic,False,,1.7156379222869873,45.3637186269998,16,108.09914166532778,4096,2,2.321340799331665,0.4717891299997063,4,1,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_cce_r16_b1_l4096_tc128_vc8192,61.640382464,67.637338112,5.996955648,0.4717891299997063,False,ok,2.0,fourchip_frontier_fsdp4_tp1,False,128,v5litepod-4,231.03542042197503,cce,8192,66.42370562400038,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_cce_r16_b1_l4096_tc128_vc8192/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,8.25,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_results.csv,,,,,True,fsdp4/tp1,CCE,1
False,1,fourchip_frontier_fsdp4_tp1_default_r16_b1_l4096_tc128_vc8192,False,4,synthetic,True,,1.724861979484558,66.26729889800026,16,136.9172936563281,4096,2,2.325045526027679,0.3724876430001131,4,1,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_default_r16_b1_l4096_tc128_vc8192,61.6411136,67.637338112,5.996224512,0.3724876430001131,False,ok,2.0,fourchip_frontier_fsdp4_tp1,False,128,v5litepod-4,292.6271570301914,default,8192,84.36874077799985,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_default_r16_b1_l4096_tc128_vc8192/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,11.91,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_results.csv,,,,,True,fsdp4/tp1,Default CE,1
False,4,fourchip_frontier_fsdp4_tp1_cce_r16_b4_l256_tc128_vc8192,True,4,synthetic,False,,1.7812092304229736,38.86380308099979,16,1101.8146579548045,256,2,2.3778761625289917,0.1851491070001429,4,1,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_cce_r16_b4_l256_tc128_vc8192,62.22244864,67.637338112,5.414889472,0.1851491070001429,False,ok,2.0,fourchip_frontier_fsdp4_tp1,False,128,v5litepod-4,2354.8587787661504,cce,8192,55.51387674600028,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_cce_r16_b4_l256_tc128_vc8192/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,1.93,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_results.csv,,,,,True,fsdp4/tp1,CCE,1
False,4,fourchip_frontier_fsdp4_tp1_default_r16_b4_l256_tc128_vc8192,False,4,synthetic,True,,1.7970435619354248,39.281922823999594,16,1280.427033962941,256,2,2.385186195373535,0.1593218470002284,4,1,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_default_r16_b4_l256_tc128_vc8192,62.215692288,67.637338112,5.421645824,0.1593218470002284,False,ok,2.0,fourchip_frontier_fsdp4_tp1,False,128,v5litepod-4,2736.5989549404035,default,8192,57.32658541800038,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_default_r16_b4_l256_tc128_vc8192/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,3.05,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_results.csv,,,,,True,fsdp4/tp1,Default CE,1
False,4,fourchip_frontier_fsdp4_tp1_cce_r16_b4_l512_tc128_vc8192,True,4,synthetic,False,,1.7455986738204956,43.873601966000024,16,787.4175583950109,512,2,2.3713619112968445,0.2590747409999494,4,1,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_cce_r16_b4_l512_tc128_vc8192,61.784449024,67.637338112,5.852889088,0.2590747409999494,False,ok,2.0,fourchip_frontier_fsdp4_tp1,False,128,v5litepod-4,1682.9120365697293,cce,8192,60.143011558000126,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_cce_r16_b4_l512_tc128_vc8192/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,3.06,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp4_tp1/fourchip_frontier_fsdp4_tp1_results.csv,,,,,True,fsdp4/tp1,CCE,1
